time,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z,lumbar_yaw_joint,lumbar_roll_joint,lumbar_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_elbow_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_elbow_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_pitch_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_pitch_joint,right_ankle_pitch_joint,right_ankle_roll_joint,lumbar_yaw_vel,lumbar_roll_vel,lumbar_pitch_vel,left_shoulder_pitch_vel,left_shoulder_roll_vel,left_shoulder_yaw_vel,left_elbow_pitch_vel,left_elbow_yaw_vel,left_wrist_pitch_vel,left_wrist_roll_vel,right_shoulder_pitch_vel,right_shoulder_roll_vel,right_shoulder_yaw_vel,right_elbow_pitch_vel,right_elbow_yaw_vel,right_wrist_pitch_vel,right_wrist_roll_vel,left_hip_pitch_vel,left_hip_roll_vel,left_hip_yaw_vel,left_knee_pitch_vel,left_ankle_pitch_vel,left_ankle_roll_vel,right_hip_pitch_vel,right_hip_roll_vel,right_hip_yaw_vel,right_knee_pitch_vel,right_ankle_pitch_vel,right_ankle_roll_vel
0.4,0.0393852629999999,0.20438036,0.6382610400000001,0.817665580985241,0.0184435415710966,-0.0260766463935893,0.5748067866329062,0.130376,0.741555,-0.048526,-0.039551,-0.33136,0.874578,0.08387255,0.031464115,0.0148496289999999,-0.019072413,-0.01175689,0.529395,0.20360775,0.011465359,0.0,0.0,0.11415818,-0.050134003,0.12908205,0.0224192759999999,-0.00802974,0.0,0.0,-0.27541143,-0.0258725,0.6534371000000001,0.09975526,0.163962788,0.059716433,-0.23520422,0.032869108,0.011395325,0.52139777,0.1222279339999999,-0.14752839,-2.320466,0.119391,0.33934,-1.119964,0.215961,-0.728343,0.358675,0.024274,0.0,0.0,1.011983,0.102956,-1.535992,-0.128863,-0.145133,0.0,0.0,-2.553875,0.410076,0.734269,-1.049403,-0.202009,-0.3347,-3.679157,-2.326203,5.287886,-3.647641,-0.318731,0.422567
0.42,0.0415269473018165,0.2164650322970979,0.6373139588500852,0.8141193094922579,0.0169114108301596,-0.027353967480097,0.5798064457719322,0.08902,0.498595,-0.044905,-0.060483,-0.189992,0.558574,0.0469409864801022,0.0341146518228909,0.0196746102069986,-0.0374096562670917,-0.0088436588212853,0.5175348707950613,0.2098243327390281,0.0118581754760282,0.0,0.0,0.1307888019099369,-0.0481846704009762,0.1023582031521068,0.0205835147518789,-0.0104872724076107,0.0,0.0,-0.3159946527649671,-0.0192085804477704,0.6661788620564532,0.0832045600945526,0.1609106517231179,0.055004219185049,-0.289914676984824,-0.0036873157884791,0.0958138578229072,0.4596928285136782,0.1162621271601159,-0.1388720301544235,-1.488555,0.133204,0.173606,-0.756909,0.102165,-0.487158,0.268791,0.016046,0.0,0.0,0.689718,0.088408,-1.157979,-0.066585,-0.104226,0.0,0.0,-1.634828,0.271701,0.554604,-0.656743,-0.117077,-0.165593,-2.067361,-1.455629,3.403569,-2.611349,-0.272914,0.418
0.44,0.0429460471474121,0.2243241632298107,0.6364648303175899,0.8111097670506124,0.0155612479416837,-0.0282800475351157,0.5840025961149578,0.06546,0.360402,-0.042994,-0.066927,-0.127114,0.415375,0.0243303442453514,0.036792288658785,0.0217938826108086,-0.0493487686359552,-0.0076703046392452,0.509908660009857,0.2143594060409447,0.012107213776009,0.0,0.0,0.1417468827583861,-0.0465977010967334,0.0827629065424738,0.019755892616641,-0.0121987679554855,0.0,0.0,-0.3408045668106499,-0.0150044595166296,0.6756212748136141,0.073485555978043,0.1592797231746198,0.0530927086254764,-0.3178986703340107,-0.0253560587034602,0.1475381047237449,0.4169438198114163,0.1113113595798444,-0.1308083944187107,-1.014451,0.142051,0.078218,-0.550591,0.040234,-0.350588,0.21802,0.011522,0.0,0.0,0.506604,0.082377,-0.942452,-0.030324,-0.080866,0.0,0.0,-1.110976,0.19218,0.452588,-0.433081,-0.069164,-0.070075,-1.14428,-0.963032,2.332605,-2.029775,-0.247208,0.413868
0.46,0.0441453595906192,0.2308811173253925,0.6355941830750342,0.8092238942172342,0.014576086969891,-0.0285053124099905,0.5866273722568269,0.064854,0.351228,-0.049773,-0.103181,-0.0768,0.337081,0.0063629337936376,0.0397966806984747,0.0228033490132314,-0.0594333005857811,-0.0072343009780039,0.5035113500099808,0.2185451504592098,0.012319057995388,0.0,0.0,0.1510529674300477,-0.0448895734846659,0.0646601340561539,0.0193705534696729,-0.0137219213308949,0.0,0.0,-0.3604336792163974,-0.0115213931549075,0.6842823879676017,0.0658813204318093,0.1581440786318868,0.0522012057150033,-0.3356858941364748,-0.0422085918094378,0.1891180467867821,0.378501825557927,0.1063738147535625,-0.1223173076938415,-0.946819,0.177206,0.039722,-0.547027,-0.01727,-0.343216,0.235777,0.01069,0.0,0.0,0.503965,0.084256,-1.032869,-0.016189,-0.085661,0.0,0.0,-1.032148,0.195338,0.486159,-0.405133,-0.052647,-0.027578,-0.826856,-0.856666,2.201914,-2.129752,-0.288245,0.52567
0.48,0.0455402049008776,0.2383732781336082,0.6344738935158329,0.8071398810960212,0.0131823976761221,-0.0282141239888777,0.5895382938735615,0.089935,0.468736,-0.078941,-0.151114,-0.064211,0.36284,-0.0135423966346131,0.043880521212581,0.0233827782285018,-0.0712298305420849,-0.0083611102156156,0.4961800282497088,0.2237904976947212,0.0125348207720057,0.0,0.0,0.1619054721374,-0.0432274768518256,0.0414481357348833,0.0191083511914697,-0.0156251998939683,0.0,0.0,-0.3820904940280195,-0.007190925492434,0.6950676272040294,0.0572802387012782,0.157173834959073,0.0519896005654042,-0.3509729044553926,-0.059622715272873,0.2356146784884414,0.3317537266252566,0.0997815690403619,-0.1097816090619442,-1.117008,0.22578,0.001047,-0.685218,-0.071366,-0.414994,0.330552,0.012337,0.0,0.0,0.651183,0.031493,-1.466686,-0.013464,-0.112994,0.0,0.0,-1.271084,0.225192,0.763592,-0.377456,-0.037129,0.076544,-0.7281,-0.891993,2.421348,-2.661763,-0.454023,0.92052
0.5,0.047742773,0.24963057,0.63243653,0.8049484965318863,0.011584316950089,-0.027664419880808,0.5925861974468475,0.139502,0.695133,-0.135801,-0.300192,-0.043347,0.435547,-0.038317405,0.048827868,0.022845231,-0.08684203,-0.010088928,0.4869116,0.23176722,0.01281253,0.0,0.0,0.1771002899999999,-0.043629844,0.0059927,0.018832004,-0.0182416939999999,0.0,0.0,-0.41127703,-0.0025137279999999,0.7148260500000001,0.050783083,0.156658913,0.05526296,-0.3648099000000001,-0.077888325,0.28597197,0.2720313,0.088212913,-0.0854965,-1.338333,0.246289,-0.078392,-0.8724,-0.058231,-0.503196,0.484346,0.01625,0.0,0.0,0.888376,-0.120797,-2.142363,-0.014786,-0.147368,0.0,0.0,-1.682753,0.203249,1.338121,-0.14435,-0.003553,0.323393,-0.600273,-0.868389,2.357836,-3.209765,-0.755535,1.632101
0.52,0.0511202741539948,0.2661785899138192,0.6290418335361011,0.8020126474020277,0.0080767173525698,-0.0252528890657026,0.5967183352619833,0.169999,0.826603,-0.164491,-0.421509,-0.025092,0.474742,-0.0670757366038229,0.0537320833482369,0.0202470998265723,-0.1061258483686021,-0.0106903316976136,0.4760521999488191,0.243164337501198,0.0131848196253849,0.0,0.0,0.1974405216634055,-0.0480593401693634,-0.0442463970085424,0.0185168998053072,-0.0215199054924994,0.0,0.0,-0.4494006178295784,0.0009390240703889,0.7485924838708506,0.0515062455235889,0.1570317197497619,0.0649253011108493,-0.3749838383506473,-0.0943582861567247,0.329928132233045,0.2033631150404029,0.0695601528992608,-0.0444975720031229,-1.354112,0.217802,-0.147691,-0.918056,-0.007953,-0.51018,0.558615,0.017823,0.0,0.0,0.989339,-0.250129,-2.460453,-0.016477,-0.156218,0.0,0.0,-1.849617,0.128579,1.733018,0.15415,0.029228,0.531001,-0.416287,-0.722343,1.863248,-3.193601,-0.939378,2.071604
0.54,0.0545427476498991,0.2826946839670741,0.6258569022398961,0.7993408690894553,0.0047635436359048,-0.0229598653637698,0.6004201264429939,0.152457,0.732678,-0.123949,-0.386203,-0.020523,0.399919,-0.0924818774637762,0.0575399589807565,0.0169375907751046,-0.1235642860540377,-0.0104070409920656,0.4665043845352574,0.2541118340750379,0.0135254511949589,0.0,0.0,0.2166738612722188,-0.0536349953971894,-0.0924254105572994,0.018172921552239,-0.0244904038334963,0.0,0.0,-0.4852617285310539,0.002629412624603,0.7841467853023831,0.0569490931422134,0.1578280142649185,0.0765030040915814,-0.3814613718189342,-0.1067820409059914,0.3605019035181738,0.1442872557010314,0.0506377914392185,-0.0026323205366989,-1.059332,0.14696,-0.157452,-0.72605,0.022028,-0.393801,0.463732,0.013702,0.0,0.0,0.818325,-0.246064,-2.047414,-0.017877,-0.12375,0.0,0.0,-1.538209,0.027814,1.596927,0.350047,0.041168,0.541432,-0.232947,-0.492258,1.106364,-2.401332,-0.827082,1.818998
0.56,0.0572185524012884,0.2954857263700095,0.6240838817530096,0.7972422768140155,0.0018397724881885,-0.0209053392851219,0.6032945665982502,0.122261,0.580499,-0.057667,-0.329261,-0.018388,0.301117,-0.1094490216989506,0.059610467214427,0.0139490171392318,-0.135167866615746,-0.0098092219232544,0.4603001751604559,0.2617136030757033,0.0137328961940076,0.0,0.0,0.2301735138282009,-0.0579018802243615,-0.1261429520650057,0.0178018044101719,-0.0264699159175381,0.0,0.0,-0.5109289631859867,0.0020515658176439,0.8124695657297388,0.0655081427263962,0.1586784309407211,0.08658259841065,-0.3843017359076132,-0.1140485884351853,0.374182679751058,0.1073098399455057,0.0364768657842931,0.0282623450066475,-0.664331,0.062945,-0.148933,-0.449761,0.030936,-0.236291,0.307661,0.007161,0.0,0.0,0.550498,-0.183491,-1.380149,-0.019735,-0.077562,0.0,0.0,-1.080145,-0.100698,1.296958,0.558351,0.046421,0.490529,-0.041607,-0.24959,0.289457,-1.368211,-0.618275,1.331738
0.58,0.0594331945690709,0.3059146250033661,0.6235502155522915,0.7957161564853475,-0.0005824368690527,-0.0192692553114668,0.6053628291159121,0.09917,0.464681,-0.009817,-0.279147,-0.019735,0.227743,-0.1190551056699379,0.0600577544946846,0.0109802891529318,-0.1415547142559783,-0.0091695925883616,0.4570527249346088,0.2664182932124146,0.013811878596892,0.0,0.0,0.2386937939608939,-0.0609746165436889,-0.1476313625458673,0.0173835390104061,-0.027592901313072,0.0,0.0,-0.5284675421333792,-0.0013984985139449,0.8360250924075763,0.0792831135616324,0.1596848577569855,0.0961241564840751,-0.3831256385291165,-0.1167656430662055,0.3720801637958579,0.0895588337636815,0.0259067998166073,0.0506371991364516,-0.38535,0.00381,-0.141762,-0.256144,0.036725,-0.12459,0.196728,0.002779,0.0,0.0,0.362826,-0.136238,-0.906341,-0.021577,-0.044512,0.0,0.0,-0.749771,-0.183827,1.078816,0.682643,0.049785,0.450846,0.085883,-0.075352,-0.300481,-0.620293,-0.466075,0.977714
0.6,0.061185334,0.3140729699999999,0.6236912,0.7944757020587571,-0.0027538370071361,-0.0178423970462357,0.607027531573015,0.081918,0.381345,0.015526,-0.249704,-0.034681,0.185258,-0.12486301,0.05976287,0.008278556,-0.14541362,-0.008340225,0.45531657,0.26958272,0.013844063,0.0,0.0,0.24468654,-0.063351415,-0.16239658,0.016938744,-0.02825039,0.0,0.0,-0.5409198,-0.005301523,0.8556222000000001,0.09281387,0.160669842,0.104616453,-0.3808664,-0.11706268,0.36216345,0.082498126,0.017833878,0.06737092,-0.270169,-0.016509,-0.130008,-0.178618,0.031125,-0.077244,0.143889,0.001486,0.0,0.0,0.282847,-0.098357,-0.682644,-0.023686,-0.029317,0.0,0.0,-0.579971,-0.187498,0.938684,0.638799,0.047768,0.406928,0.104389,-0.005677,-0.538087,-0.26649,-0.375612,0.770872
0.62,0.0627099080915035,0.3211684403043122,0.6241712588696675,0.7934418451437274,-0.0049050625838962,-0.0167990008919197,0.6083944216583504,0.123511,0.575344,0.063968,-0.237398,-0.080946,0.173105,-0.1298618491444558,0.0593973769207129,0.0057799711681568,-0.1486994276806741,-0.0079246065458083,0.4539629617026514,0.2721738480998762,0.0138713302316305,0.0,0.0,0.2500076830263856,-0.0649088847704187,-0.1749371120100734,0.0164360811336293,-0.0287655634621478,0.0,0.0,-0.5516663901890301,-0.0088984095459489,0.8735724508093585,0.1048350931676062,0.1615955902238955,0.1124012587471395,-0.378950064627414,-0.1169927297708522,0.3505566973788207,0.0788992187120524,0.0108823263855661,0.0814720910475843,-0.122476,-0.068601,-0.193849,-0.019493,-0.103059,-0.000746,0.061248,-0.005938,0.0,0.0,0.157663,0.016725,-0.454535,-0.035072,-0.011651,0.0,0.0,-0.602896,-0.508662,1.227064,1.443314,0.077811,0.580384,0.412765,0.05684,-1.061739,0.13213,-0.419416,0.776143
0.64,0.0661257791221674,0.3370867334060258,0.6262499084895692,0.7923183028129378,-0.0074478492121461,-0.0162552557162519,0.6098458848195487,0.21751,1.013418,0.139757,-0.238581,-0.176283,0.190887,-0.1297620568301428,0.0570188206503773,0.0005246091806637,-0.1461933596685745,-0.0124625975066279,0.4552867381241581,0.2720326460899733,0.0136065255341363,0.0,0.0,0.2509930644686915,-0.062682413627531,-0.1805779809338731,0.0155358681487416,-0.028716447851927,0.0,0.0,-0.5650356427035736,-0.0256480174837992,0.9047047596151868,0.1505464333629609,0.1637822692404782,0.127831820641777,-0.3643558198502423,-0.1147890641051649,0.3196939021109845,0.0877833236600444,0.0010572451737429,0.0984166219774513,0.170234,-0.172531,-0.327799,0.300562,-0.351269,0.144184,-0.08952,-0.02136,0.0,0.0,-0.095604,0.199165,-0.043633,-0.05116,0.019249,0.0,0.0,-0.695495,-1.185775,1.831713,3.172881,0.139263,0.947118,1.079665,0.167208,-1.985027,0.754492,-0.545992,0.881708
0.66,0.071410318272616,0.3617051411201223,0.6297615387188595,0.7910186030241083,-0.0107737342630303,-0.016710878935161,0.6114689222233882,0.21774,1.013524,0.142709,-0.151018,-0.203287,0.142384,-0.1230524895804524,0.0524961487464544,-0.007332000062079,-0.1366769306760155,-0.0219753788821376,0.4597303107976113,0.268593030258584,0.0130169463735658,0.0,0.0,0.2461835283976134,-0.0569423015061233,-0.1766824505232328,0.0143896936064456,-0.0279956096705175,0.0,0.0,-0.5794861993691343,-0.0563294160365491,0.9468409685399654,0.2317503531276464,0.1671661200152701,0.1502859803709541,-0.3357634545029129,-0.1103044203135921,0.2711556174346758,0.1090789105949785,-0.0109573622315319,0.1167404122152985,0.370375,-0.194913,-0.318103,0.471723,-0.404058,0.213441,-0.18208,-0.026331,0.0,0.0,-0.289718,0.227496,0.33622,-0.039736,0.037316,0.0,0.0,-0.498799,-1.322349,1.618329,3.476183,0.13645,0.894631,1.264845,0.192809,-1.941362,0.902588,-0.451485,0.651398
0.68,0.0748353764390144,0.3776276751652685,0.6319582870785798,0.7904811925765334,-0.0122755652896748,-0.0176552582749001,0.6121087211720212,0.128119,0.593795,0.077074,-0.018505,-0.148454,0.051837,-0.1149470482964772,0.0492222978171884,-0.0121995007473841,-0.1273244538826942,-0.0286249320369028,0.4638243961479237,0.2647494574601681,0.0125533048119841,0.0,0.0,0.2394043453044881,-0.0535825862014823,-0.1671291752962793,0.0139464307414851,-0.0272238038850889,0.0,0.0,-0.5849876186959642,-0.0785419688608847,0.96943790715544,0.2895937594004195,0.1692402595433098,0.1636170576199841,-0.3137620292876438,-0.107076697699648,0.2420394059336451,0.1238868608548808,-0.0170021487990975,0.124472535598289,0.422297,-0.131097,-0.17414,0.448443,-0.252117,0.189482,-0.191088,-0.019541,0.0,0.0,-0.367976,0.098344,0.575969,-0.004404,0.037817,0.0,0.0,-0.075194,-0.89524,0.678759,2.307113,0.07247,0.454537,0.932562,0.128106,-0.984686,0.54597,-0.172079,0.163026
0.7,0.07653507,0.3854569500000001,0.6328445,0.790327852016694,-0.0128653960328288,-0.0188440770480847,0.6122591515623128,0.097355,0.447534,0.049395,0.059921,-0.132487,0.000222,-0.1061606259999999,0.0472522639999999,-0.014297606,-0.1187392299999999,-0.032060053,0.4673096,0.2609495,0.012235317,0.0,0.0,0.2314644999999999,-0.053008527,-0.1536436999999999,0.014213527,-0.026482936,0.0,0.0,-0.58249396,-0.092139035,0.97399133,0.3240348700000002,0.170064912,0.16846748,-0.2984609599999999,-0.1051801899999999,0.2317681799999999,0.13091773,-0.017840541,0.1232614599999999,0.505047,-0.110733,-0.120036,0.490482,-0.18663,0.198465,-0.214881,-0.01763,0.0,0.0,-0.453636,0.018755,0.771089,0.017945,0.042122,0.0,0.0,0.154387,-0.769706,0.244607,1.949725,0.046145,0.273314,0.878145,0.107597,-0.568495,0.371478,-0.048436,-0.066802
0.72,0.0787295899217527,0.3955290182772096,0.6339340988892482,0.7904435919209581,-0.0129506612762312,-0.0204832222806599,0.6120552638190468,0.115891,0.531563,0.056012,0.110698,-0.128469,-0.049354,-0.0947451729614105,0.0447929737645608,-0.0170009286674287,-0.1077051848791055,-0.0360901309910878,0.4717630077128374,0.2561541994921703,0.011848116907709,0.0,0.0,0.2212588994609399,-0.0528324047737986,-0.1362856183002389,0.0146642384912335,-0.0255389242890591,0.0,0.0,-0.5788121402259343,-0.1093301986759603,0.9792222031151244,0.3675827571632238,0.1710860395614309,0.1745496213904938,-0.2786362380404272,-0.1027727981559523,0.2192996117247704,0.1387459907643237,-0.0189395961448607,0.1218004727901192,0.624368,-0.12929,-0.144164,0.604238,-0.199753,0.240911,-0.26201,-0.019331,0.0,0.0,-0.562194,-0.047498,0.956042,0.026203,0.05094,0.0,0.0,0.218218,-0.921975,0.237344,2.331214,0.05108,0.312166,1.073309,0.126484,-0.616259,0.367885,-0.049551,-0.097472
0.74,0.0811707201865959,0.4067194519045054,0.6350849623564344,0.7909076671199236,-0.012708198885082,-0.0222172888728392,0.6113999966038258,0.124543,0.564482,0.054529,0.160412,-0.109396,-0.133605,-0.0811859063386788,0.0420806776030321,-0.0200641541307034,-0.094569697991735,-0.0400501652799552,0.4769460545086664,0.2504690881197907,0.011462092472315,0.0,0.0,0.2089767222975549,-0.0549084438155012,-0.1154020271263888,0.0152616607796669,-0.0244453174057598,0.0,0.0,-0.5737652444047774,-0.1290180519050025,0.9834850906676836,0.4172834472561242,0.1721081214656727,0.1809541374216804,-0.2555286130075365,-0.1001208183014712,0.2071178187003063,0.1456331189666031,-0.0198225733388244,0.119362589638483,0.794893,-0.131128,-0.153159,0.739098,-0.177121,0.290048,-0.319276,-0.015631,0.0,0.0,-0.706269,-0.159567,1.232635,0.053117,0.063777,0.0,0.0,0.432544,-1.005539,0.019357,2.501064,0.044877,0.273876,1.282524,0.139922,-0.486688,0.237047,-0.001209,-0.221488
0.76,0.0837112973058574,0.4181083142404606,0.6361152568639167,0.7920676685595124,-0.0118102689920516,-0.0241411668745527,0.6098413974395055,0.151821,0.663367,0.057907,0.260448,-0.057179,-0.388609,-0.0629494702198192,0.0395478368065312,-0.0231272884689777,-0.0781412800971692,-0.0431749676442691,0.4833649153453336,0.2433831555028531,0.0112228896404274,0.0,0.0,0.1930081592598448,-0.0592150822683592,-0.0869802032040791,0.0167889243998158,-0.0229878595690542,0.0,0.0,-0.5615103629456906,-0.1495517448095486,0.9799965024049816,0.4676253301434349,0.1728811064972939,0.1855046510730822,-0.227335277092432,-0.0971759352239676,0.1998320987210513,0.1482278545304895,-0.0189879486170828,0.1129409705101092,1.211996,-0.123687,-0.17334,1.01507,-0.155087,0.405187,-0.432073,-0.004975,0.0,0.0,-1.000006,-0.164524,1.85279,0.141466,0.098659,0.0,0.0,1.059311,-1.109266,-0.516813,2.634493,0.039695,0.183273,1.793962,0.185553,-0.276128,-0.015571,0.100667,-0.482694
0.78,0.0872435431872396,0.4332541204286378,0.6374012403530889,0.7956667315793453,-0.0094671629870245,-0.0262074868831619,0.6050933752026112,0.19824,0.839756,0.070614,0.360882,0.002178,-0.686819,-0.0327060776219946,0.0371332009634083,-0.0269977739385461,-0.0539669048903233,-0.0462536267756736,0.4931535420954948,0.233186162787941,0.0112630977007557,0.0,0.0,0.1689764748334423,-0.0614894031797732,-0.0412904431315028,0.0209202964581505,-0.0204989756469954,0.0,0.0,-0.5313927885464512,-0.1733886782520523,0.9628125867429838,0.5226631630391609,0.1736959112485705,0.1882850643115784,-0.1837701478939098,-0.0926987053268745,0.196072682355577,0.1450102674136119,-0.0157958807742925,0.1000548153949576,1.754878,-0.11867,-0.210695,1.361742,-0.157019,0.557581,-0.570267,0.007319,0.0,0.0,-1.359455,-0.049361,2.627764,0.260527,0.145401,0.0,0.0,1.871364,-1.255103,-1.127225,2.84063,0.043125,0.108319,2.492189,0.256797,-0.13553,-0.268861,0.202808,-0.766493
0.8,0.09164091,0.45169854,0.6389398,0.8004361411909185,-0.0064009160095235,-0.0283433870421703,0.5987133408907878,0.220332,0.919488,0.075798,0.402985,0.049484,-0.851894,0.007245632,0.0348010359999999,-0.03155509,-0.02367159,-0.049455713,0.50566816,0.22057246,0.0115156649999999,0.0,0.0,0.13862994,-0.0611895319999999,0.018130355,0.02720999,-0.017171834,0.0,0.0,-0.4866558000000001,-0.19975585,0.9349075,0.58125055,0.1746061199999999,0.189837413,-0.1276476999999999,-0.086904064,0.19441088,0.1374734,-0.010875612,0.08228127,2.025393,-0.111693,-0.223999,1.519131,-0.152983,0.630122,-0.629401,0.013548,0.0,0.0,-1.524762,0.047195,3.003828,0.327677,0.16841,0.0,0.0,2.318344,-1.281787,-1.469442,2.830211,0.044335,0.056014,2.826083,0.292825,-0.053042,-0.411949,0.256503,-0.90951
0.82,0.0960568267372047,0.4700336343449725,0.640433154853794,0.8059374521888819,-0.0029061796304834,-0.03013136303866,0.5912262496208043,0.200124,0.820162,0.064426,0.386585,0.086389,-0.887712,0.0483096533631034,0.0326654649595586,-0.0359577296110195,0.0067983162904406,-0.0523729420855739,0.5183584112916853,0.2080101406429865,0.0118050257626377,0.0,0.0,0.1079859987057611,-0.0596015946575005,0.07886267374489,0.034027361629281,-0.0137625870301898,0.0,0.0,-0.4386590413855258,-0.2246601423406661,0.9040349066651135,0.6358715898925873,0.17546931089691,0.190525621929317,-0.0707268171387866,-0.0809857058004715,0.1939509836772565,0.1285323055753107,-0.0055357539720094,0.063674404590125,1.888932,-0.088651,-0.190027,1.361022,-0.119793,0.574256,-0.551154,0.013007,0.0,0.0,-1.376424,0.160407,2.765471,0.337144,0.15577,0.0,0.0,2.314195,-1.021583,-1.519769,2.203752,0.037278,-0.012497,2.576792,0.272447,0.008394,-0.452195,0.254454,-0.863042
0.84,0.0996458875361527,0.484505008075816,0.6415168232285421,0.8110131480788348,0.000316888444737,-0.0314707033351709,0.5841807665924659,0.155849,0.613055,0.04261,0.311996,0.115012,-0.797887,0.0828029053657417,0.0312549998911423,-0.0391561580792763,0.0307693006202448,-0.054247435221357,0.5286384009556184,0.1985263054848462,0.0120359439662592,0.0,0.0,0.0835729812023577,-0.0547732507357151,0.1287492062080917,0.0406957512923602,-0.010941025883169,0.0,0.0,-0.3940879996580361,-0.2406191515395655,0.8741167497228534,0.6694006387786715,0.1760972243557982,0.1893375180216262,-0.0245760036579743,-0.0760061723015301,0.1947466519575824,0.119385594058564,-0.0006974346437654,0.0477596051166037,1.532625,-0.050071,-0.122328,1.007681,-0.064057,0.443751,-0.382895,0.008839,0.0,0.0,-1.035813,0.349796,2.178153,0.327889,0.123436,0.0,0.0,2.133594,-0.533814,-1.469691,1.067193,0.025382,-0.111736,1.991301,0.222954,0.073213,-0.460802,0.225517,-0.714585
0.86,0.1022908060587529,0.4945558286260746,0.642137565044781,0.8153399839521511,0.0029960269999126,-0.0319165251505037,0.5780943433501482,0.133854,0.502811,0.029855,0.266724,0.154969,-0.761633,0.1096146556368476,0.0306626339941402,-0.0408508368354409,0.0471055724970664,-0.0549352055868379,0.5361084461041653,0.1926943270878797,0.0121585843700989,0.0,0.0,0.0665534635972004,-0.0456097415046384,0.1659887755957634,0.0471429188396356,-0.0088251468420299,0.0,0.0,-0.3533152987871918,-0.2460126832262462,0.8452472809673458,0.6785593197928704,0.1764845890391291,0.1860561723020527,0.0089252205232795,-0.0720675371901195,0.1968795095717386,0.1101002209734029,0.0034849214771943,0.0350910041754225,1.364725,-0.028271,-0.071977,0.810721,-0.026191,0.376086,-0.280526,0.00318,0.0,0.0,-0.84452,0.525648,1.88817,0.336212,0.105106,0.0,0.0,2.145619,-0.201755,-1.534619,0.333269,0.019757,-0.186539,1.676101,0.203525,0.126191,-0.495671,0.215134,-0.648117
0.88,0.105000044371696,0.5046174655723319,0.6427110329469747,0.8198983452967917,0.0059718536152873,-0.0320729789212915,0.5715788347788038,0.164002,0.594576,0.027438,0.273357,0.186193,-0.79711,0.1373919114979538,0.0301241654128087,-0.0420352401999086,0.063198139510989,-0.0552950846655475,0.5436818512659911,0.1873052598356678,0.0121631533388936,0.0,0.0,0.0497921665071341,-0.0337473131926413,0.2042760023814904,0.0541442372575678,-0.0067367777161957,0.0,0.0,-0.3082632486285115,-0.2486893614136685,0.8127319710597899,0.6827314016198781,0.1768875001252619,0.1818759431992583,0.0424680223605037,-0.0678651525163128,0.1997943051845503,0.0995587494381467,0.0079079197956288,0.0218349362903747,1.628692,-0.051821,-0.08823,0.901056,-0.008745,0.434864,-0.276406,-0.002458,0.0,0.0,-0.962698,0.579537,2.1826,0.468012,0.115101,0.0,0.0,2.724981,0.005474,-1.948236,-0.134147,0.015933,-0.303327,1.917856,0.243519,0.059771,-0.618653,0.255732,-0.778655
0.9,0.10885087,0.51833886,0.6432351000000001,0.8245370373138708,0.0090956709703686,-0.0320833618954806,0.5648243981599476,0.236337,0.816021,0.018947,0.291937,0.268632,-0.939878,0.17476234,0.02858981,-0.044380028,0.08314783,-0.055284996,0.5535029999999999,0.1816381,0.012060275,0.0,0.0,0.028045535,-0.0224282479999999,0.25329277,0.06586339,-0.004221092,0.0,0.0,-0.24431604,-0.24579373,0.76731783,0.67319345,0.177121929,0.173923093,0.085639454,-0.062326796,0.19927035,0.08535409,0.013714204,0.003944817,2.217113,-0.120547,-0.181788,1.10258,0.021033,0.564069,-0.266289,-0.007047,0.0,0.0,-1.256979,0.469609,2.783104,0.805568,0.139351,0.0,0.0,3.930035,0.459224,-2.757005,-1.308572,-0.001467,-0.58336,2.482562,0.320001,-0.231424,-0.842587,0.341779,-1.06286
0.92,0.1144535058694996,0.5372583233327374,0.6434689096726558,0.8306106503761899,0.0132173557148182,-0.0311109408273742,0.5558267341090987,0.294454,0.982219,0.004178,0.291603,0.334893,-1.05313,0.2260764501727748,0.0253023021622829,-0.049306758669517,0.107301339724472,-0.0544537702010362,0.5662446223841177,0.1766536999763182,0.0118812533964955,0.0,0.0,-0.0004869811628069,-0.0149629346961102,0.3156001800447715,0.0863669420527813,-0.0011627255505414,0.0,0.0,-0.1510618628085658,-0.2303204167971494,0.7024517610140216,0.6303885023262127,0.1768288184305453,0.1585415521158241,0.1417705082104514,-0.055065110950922,0.1905373541801296,0.0658552867385498,0.0215790624889162,-0.0206794779092955,2.652298,-0.184322,-0.28508,1.20691,0.050463,0.648259,-0.222005,-0.00911,0.0,0.0,-1.466282,0.275912,3.146996,1.122932,0.154368,0.0,0.0,4.862076,0.933824,-3.357058,-2.601681,-0.024419,-0.853933,2.871468,0.370408,-0.582929,-0.994098,0.404989,-1.268755
